ref0390;Shea Coco Monoi Oil Natural Serum Taliah Wajid;;La Crème lavante douce d\'ACTIFORCE élimine les impuretés du cuir chevelu tout en douceur et procure un boost aux protéines végétales sans alourdir la chevelure. Grâce à sa texture non moussante et extra-douce, les noeuds sont limités et les cheveux démêlés pour favoriser la formation de belles boucles.;shea-coco-monoi-oil-natural-serum-taliah-wajid-p-image-265862-petite.png
ref0391;Stimulating Scalp Massage Oil Jessicurl;;shampoing clarifiant organic root stimulator à utiliser en alternance. Stimulant et revitalisant. Il élimine les résidus chimiques accumulés. Les pores obstrués se libèrent. il est adapté aux cheveux secs et défrisés;stimulating-scalp-massage-oil-jessicurl-p-image-260568-petite.png
ref0392;Oil Blend Jessicurl;;Voir les détails;oil-blend-jessicurl-p-image-260551-petite.png
ref0393;Sérum Végétal Actif EBENE;;Shampoing Clean & Natural Herbal Hair Wash Taliah Waajid;serum-vegetal-actif-ebene-p-image-260021-petite.png
ref0394;HUILE de Carotte 100% végétale ;;Voir les détails;huile-de-carotte-100--vegetale----p-image-262725-petite.png
ref0395;Sérum Huileux Nappy Queen;;Voir les détails;serum-huileux-nappy-queen-p-image-266895-petite.png
ref0396;Huile de Noix de Coco Extra Vierge BIO ;;Ce shampooing purifiant Africare assure un nettoyage en profondeur. Il élimine en douceur les impuretés sans décaper. Les cheveux et le cuir chevelu sont assainis de la racine à la pointe. Particulièrement adapté aux cheveux frisés, secs, crépus et les toutes les coiffures africaines : tresses, vanilles, locks.;huile-de-noix-de-coco-extra-vierge-bio--p-image-266836-petite.png
ref0397;FANTASTIC OIL ®ACTIREPAIR ;;Herbal Cleanse Shampooing sec pour tresses et locks;fantastic-oil-actirepair--p-image-260024-petite.png
ref0398;Huile de Jojoba Waam;;Voir les détails;huile-de-jojoba--waam-p-image-261063-petite.png
ref0399;HUILE de NIGELLE Pure ;;Shampooing clarifiant locks et cheveux crépus. Il élimine les résidus de coiffage, assainit et stimule le cuir chevelu.;huile-de-nigelle-pure-p-image-266944-petite.png
ref0400;huile d\'argan waam;;Voir les détails;huile-d-argan-100ml-p-image-261062-petite.png
ref0401;HUILE DE BAOBAB Waam;;nettoie les cheuveux.réhausse, prolonge et hydrate les cheveux colorés;huile-de-baobab-waam-p-image-265990-petite.png
ref0402;Huile de Carapate ;; Pour nettoyer en douceur et apporter brillance et hydratation aux cheveux crépus, frisés. Enrichi en acides aminés de soie. ;huile-de-carapate-p-image-260650-petite.png
ref0403;Root2Tip Root Energizer;;Formulé à base d\'ingrédients naturels comme le Miel, le beurre de Karité, les extraits d\'Amla et de Shikakai, le Neem, les huiles d\'Argan, d\'Abyssinie et de Ricin, Honey Shea Co-Wash de Keracare Natural Textures lave efficacement et en douceur les cheveux afro. Ils sont plus forts, plus brillants et plus faciles à démêler. ;root2tip-root-energizer-p-image-260442-petite.png
ref0404; Huile de Ricin et Beurre de Karité Waam;;Voir les détails;huile-de-ricin-et-beurre-de-karite-waam-p-image-257680-petite.png
ref0405;Huile de Karité Oléique et Pur Beurre de Karité;;Crème sucrée Les Délices d\'Azylis;huile-de-karite-oleique-et-pur-beurre-de-karite-p-image-260045-petite.png
ref0406;Huile de Coco 100ml et Beurre de Karité 100gr;;Cette base shampooing sans sulfate produit une mousse abondante pour nettoyer et démêler les cheveux en profondeur sans dessécher. Neutre et enrichie en Aloe et glycérine végétale, elle convient à un usage fréquent, pour toute la famille. -;huile-de-coco-100ml-et-beurre-de-karite-100gr-p-image-258663-petite.png
ref0407;Huile d\' avocat 100ml et Beurre de Karité 100gr;;Curl Clarity de AS I AM est un shampoing clarifiant qui nettoie et élimine tous les résidus et produits accumulés sur votre cuir chevelu. Sans sulfate, il préserve la couleur des cheveux colorés et permet à vos boucles de retrouver leur vigueur.;huile-d--avocat-100ml-et-beurre-de-karite-100gr-p-image-261155-petite.png
ref0408;Synergie d\'huiles Capillaires Noire o Naturel;;shampoing Sans silicone. Idéal cheveux afro. Il pénètre en profondeur pour restaurer l\'hydratation, restructurer et promouvoir une croissance plus active.;bain-d-huile-pour-cheveux--secheresse-du-cheveu--soin-cheveux-afros--soins-bio-p-image-260902-petite.png
ref0409;Huile Capillaire De Croissance Les Secrets de Loly;;Le shampoing détoxifie nettoie et purifie le cuir chevelu grace à sont actif bio anti pelliculaire le bois de panama complété par les poudres de coco et bambou qui vont gommer et éliminer toutes les impuretés collées aux racines. Il contient également un actif naturel, le syricalm qui apaise les cuirs chevelu les plus irrités et fragilisés.;huile-capillaire-de-croissance--p-image-261077-petite.png
ref0410;Huile de Jojoba 100ml et Beurre de Karité 100gr;;Shampoing clarifiant détoxifiant sans sulfate pour cheveux afro, crépus, frisés ou bouclés. ;huile-de-jojoba-100ml-et-beurre-de-karite-100gr-p-image-261082-petite.png
ref0411;Huile d\'Argan 100ml et Beurre de Karité 100g;; shampoing qui traite avec efficacité les pellicules sur cheveux afro et évitent les recidives;huile-d-argan-100ml-et-beurre-de-karite-100g-p-image-261083-petite.png
ref0412;Modes de paiement et d\'expédition;;Voir les détails;modes-de-paiement-et-d-expedition-image-265840-moyenne.png
ref0413;Traitement capillaires;;shampooing cheveux crépus;traitement-capillaires-image-264084-moyenne.jpg
ref0414;Leave In Jamaican Black Castor Oil de Shea Moisture;;shampoing KeraCare sans sulfate, nettoie, démêle, et assouplit avec efficacité;leave-in-jamaican-black-castor-oil-de-shea-moisture-p-image-266660-petite.png
ref0415;Sérum de réparation cheveux et cuir chevelu Raw Shea Butter Shea Moisture;;Voir les détails;serum-de-reparation-cheveux-et-cuir-chevelu-raw-shea-butter-shea-moisture-p-image-266663-petite.png
ref0416;Apres-shampoing activateur de pousse et restructurant Jamaïcan Black Castor Oil;;Un shampoing à la texture crèmeuse douce pour nettoyer sans irriter ni dessécher les cheveux les plus secs et fragiles, hydratation en profondeur des cheveux.;apres-shampoing-activateur-de-pousse-et-restructurant-jamaican-black-castor-oil-p-image-266665-petite.jpg
ref0417;Sérum Anti Chute Fortifiant et Protecteur Dark and Lovely BRAIDS\'N WEAVES;;Raw Shea Butter - Shampooing de rétention d\'humidité il hydrate, adoucit et comble les brèches , laisse les cheveux maniables et soyeux. ;serum-anti-chute-fortifiant-et-protecteur-dark-and-lovely-braids-n-weaves-p-image-261093-petite.png
ref0418;EAU FLORALE de MENTHE POIVRÉE WAAM;;Un shampoing reconstructeur sans sulfates qui élimine l\'accumulation de produits, tout en hydratant le cuir chevelu. Un soin cheveu intégral qui renforce la fibre capillaire de l\'intérieur. Excellent pour les cheveux affaiblis, abîmés, cassants et fourchus. ;eau-florale-de-menthe-poivree-waam-p-image-266542-petite.png
ref0419;ors fertilizing serum;;Shampooing Bio à l\'huile de Moringa, dès 3 ans. pour les cheveux secs à très secs ;fertilizing-serum-anti-chute-cheveux--soin-anti-chute-de-cheveux-p-image-257616-petite.png
ref0420;HUILE DE MOUTARDE Waam;;Shampooing doux hydratant et relaxant. réhydrate et assouplit la fibre capillaire des cheveux frisés, secs à très secs, crépus et indisciplinés. ;huile-de-moutarde-waam-p-image-265992-petite.png
ref0421;Bain Sucré Les Délices d\'Azylis;;Voir les détails;bain-sucre-les-delices-d-azylis-p-image-265722-petite.png
ref0422;Masque Soin Prolongateur de Lissage Activilong Actiliss;;Voir les détails;masque-soin-prolongateur-de-lissage-activilong-actiliss-p-image-260015-petite.png
ref0423;Hair Fertilizer;;Voir les détails;hair-fertilizer--creme-nourrissante-hydratante-cheveux-crepus-p-image-259973-petite.png
ref0424;Deep Moisturizing Masque Keracare Natural Textures;;Shampooing conditionneur à l\'Aloé, hydratant et protecteur, et à la fleur d\' Hibiscus, qui hydrate, renforce et assainit. Une texture crème qui ne mousse pas mais lave en douceur. Laisse les cheveux faciles à démêler, leur apporte un toucher soyeux et une belle brillance même sans après-shampoing !;deep-moisturizing-masque-keracare-natural-textures-p-image-260864-petite.png
ref0425;EASY POUSS Elixir Shandrani ;;Le Savon Nuage de Coco, c\'est 100 g de pure bonheur sur les épidermes les plus secs, sensibles et fragiles des enfants comme des adultes. A base de beurres végétaux bio de Karité et de Cacao, d\'huiles bio de Chanvre et Noyaux d\'Abricot et de Lait de Coco, ce savon est 100 % naturel. Extra riche, il ne contient ni parfum ni huiles essentielles. ;easy-pouss-elixir-shandrani--p-image-266681-petite.png
ref0426;Cure de Croissance Cheveux - 60 gélules;;Nutrition et douceur garanties avec ce Shampooing Fortifiant Actiforce qui nettoie le cuir chevelu en doucuer et le libère des impuretés tout en fortifiant les longueurs. 98% d\'origine naturelle, sans paraben, silicone, ni sulfate.;cure-de-croissance---60-gelules---curlista-p-image-266902-petite.png
ref0427;Root2Tip Root Energizer;;Hair Cleansing Cream de Jessicurl est un shampooing crémeux qui mousse peu mais nettoie et assouplit efficacement les textures épaisses, ultra sèches et les cheveux colorés.;root2tip-root-energizer-p-image-260442-petite.png
ref0428;T444Z Hair Food Baume Capillaire;;Voir les détails;t444z-hair-food-baume-capillaire-p-image-267665-petite.png
ref0429;Huile Capillaire De Croissance Les Secrets de Loly;;Le Shampooing Actiliss est enrichi à l\'huile d\'argan Bio, à la kératine pure et aux protéines de lait Bio. Il nourrit les cheveux, prolonge les effets du lissage et rend les cheveux doux et soyeux. ;huile-capillaire-de-croissance--p-image-261077-petite.png
ref0430;Sérum AntiChute SJR au Capixyl;;Extrêmement doux et sans aucun apport chimique, le savon noir African Black Soap Aviela s\'utilise sur la peau et sur les cheveux. Purifiant et antiseptique il préserve la jeunesse de la peau et laisse le teint lumineux.;serum-antichute-sjr-au-capixyl-p-image-267270-petite.png
ref0431;Programme Duo Entretien Root 2 Tip;;Shampooing Crème au Karité Equitable La Kaz Naturelle;programme-duo-entretien-root-2-tip-p-image-260995-petite.png
ref0432;Le Programme Maxi Boost Cheveux ;;Voir les détails;le-programme-maxi-boost-cheveux--p-image-261038-petite.png
ref0433;Cure de Kératine pour cheveux, peau et ongles - Curlista;;Shampooing sec idéal pour tresses, vanilles ou locks. ;cure-de-keratine---30-gelules---curlista-p-image-266903-petite.png
ref0434;Cure de Croissance Cheveux Curlista ;;Voir les détails;cure-de-croissance-cheveux-curlista-----p-image-267064-petite.png
ref0435;EAU FLORALE D\'HAMAMELIS WAAM;;Shampooing qui nettoie en douceur, aide à retirer les restes de colle et d\'huile dans vos cheveux. Il hydrate et aide à démêler;eau-florale-d-hamamelis-waam-p-image-266540-petite.png
ref0436;EAU FLORALE de LAVANDE WAAM;;Voir les détails;eau-florale-de-lavande-waam-p-image-266541-petite.png
ref0437;HUILE DE MOUTARDE Waam;;Co-Wash Crème lavante douce ACTICURL;huile-de-moutarde-waam-p-image-265992-petite.png
ref0438;Shampoing SJR Détox Gommant et Anti-Pelliculaire;;Le shampooing Réparateur Acti-REPAIR d\'Activilong fait la part belle à l\'huile d\'olive et d\'avocat, un duo de choc pour nourrir, réparer et renforcer les cheveux secs. Enrichi en vitamines E et F, en nutriments et en Oméga 3 et 6, ses agents nettoyants anti dessèchement protègent et gainent les cheveux sur toute leur longueur. Restructurés, nourris et hydratés, ils sont plus facile à coiffer et retrouvent force et vitalité;shampoing-sjr-detox-gommant-et-anti-pelliculaire-p-image-267269-petite.png
ref0439;Shampooing Antipelliculaire Keracare;;La Crème lavante douce d\'ACTIFORCE élimine les impuretés du cuir chevelu tout en douceur et procure un boost aux protéines végétales sans alourdir la chevelure. Grâce à sa texture non moussante et extra-douce, les noeuds sont limités et les cheveux démêlés pour favoriser la formation de belles boucles.;shampooing-antipelliculaire-keracare-p-image-258704-petite.png
ref0440;Conditionneur Hydratant antipelliculaire KeraCare;;Shampooing Crème à l\'Aloe. Les cheveux sont protégés, nourris et revitalisés. Particulièrement adapté aux cheveux frisés, secs ou crépus. ;conditionneur-hydratant-antipelliculaire-keracare-p-image-258675-petite.png
ref0441;huile d\'argan waam;;Shampooing clarifiant keracare Première Mousse, nettoie convenablement et efficacement tout type de cheveux, ne ternit pas le cheveu;huile-d-argan-100ml-p-image-261062-petite.png
ref0442;Reconstructive Elixir Raw Shea Butter de Shea Moisture;;Voir les détails;reconstructive-elixir-raw-shea-butter-de-shea-moisture-p-image-266650-petite.png
ref0443;Sérum de réparation cheveux et cuir chevelu Raw Shea Butter Shea Moisture;;Shampoing Clean & Natural Herbal Hair Wash Taliah Waajid;serum-de-reparation-cheveux-et-cuir-chevelu-raw-shea-butter-shea-moisture-p-image-266663-petite.png
ref0444;Raw Shea Butter Damage Repair Hair & Scalp Serum 59ml;;Voir les détails;raw-shea-butter-damage-repair-hair-scalp-serum-59ml-p-image-266656-petite.png
ref0445;EAU FLORALE D\'HAMAMELIS WAAM;;Shampoing Magic SJR;eau-florale-d-hamamelis-waam-p-image-266540-petite.png
ref0446;EAU FLORALE de LAVANDE WAAM;;Voir les détails;eau-florale-de-lavande-waam-p-image-266541-petite.png
ref0447;Caviar Curl Elixir Curls;;Ce shampooing purifiant Africare assure un nettoyage en profondeur. Il élimine en douceur les impuretés sans décaper. Les cheveux et le cuir chevelu sont assainis de la racine à la pointe. Particulièrement adapté aux cheveux frisés, secs, crépus et les toutes les coiffures africaines : tresses, vanilles, locks.;caviar-curl-elixir-curls-p-image-260666-petite.png
ref0448;HUILE DE MOUTARDE Waam;;Herbal Cleanse Shampooing sec pour tresses et locks;huile-de-moutarde-waam-p-image-265992-petite.png
ref0449;Shampooing à la menthe poivrée - Africare;;Shampooing clarifiant locks et cheveux crépus. Il élimine les résidus de coiffage, assainit et stimule le cuir chevelu.;shampooing-a-la-menthe-poivree-africare-p-image-257514-petite.png
ref0450;Conditionneur crème purifiant Africare;;Voir les détails;conditionneur-creme-purifiant-africare-p-image-257742-petite.png
ref0451;Bain Fleuri Les Délices d\'Azylis;;nettoie les cheuveux.réhausse, prolonge et hydrate les cheveux colorés;bain-fleuri-les-delices-d-azylis-p-image-264909-petite.png
ref0452;Shampoing SJR Détox Gommant et Anti-Pelliculaire;; Pour nettoyer en douceur et apporter brillance et hydratation aux cheveux crépus, frisés. Enrichi en acides aminés de soie. ;shampoing-sjr-detox-gommant-et-anti-pelliculaire-p-image-267269-petite.png
ref0453;Stimulating Scalp Massage Oil Jessicurl;;Formulé à base d\'ingrédients naturels comme le Miel, le beurre de Karité, les extraits d\'Amla et de Shikakai, le Neem, les huiles d\'Argan, d\'Abyssinie et de Ricin, Honey Shea Co-Wash de Keracare Natural Textures lave efficacement et en douceur les cheveux afro. Ils sont plus forts, plus brillants et plus faciles à démêler. ;stimulating-scalp-massage-oil-jessicurl-p-image-260568-petite.png
ref0454;Huile de Noix de Coco Extra Vierge BIO ;;Crème sucrée Les Délices d\'Azylis;huile-de-noix-de-coco-extra-vierge-bio--p-image-266836-petite.png
ref0455;Laque Cuir Chevelu Sec & Irrité Keracare;;Voir les détails;laque-cuir-chevelu-sec-et-irrite-keracare-p-image-258682-petite.png
ref0456;Deep Moisturizing Masque Keracare Natural Textures;;Curl Clarity de AS I AM est un shampoing clarifiant qui nettoie et élimine tous les résidus et produits accumulés sur votre cuir chevelu. Sans sulfate, il préserve la couleur des cheveux colorés et permet à vos boucles de retrouver leur vigueur.;deep-moisturizing-masque-keracare-natural-textures-p-image-260864-petite.png
ref0457;Traitement de pointes JAMAÏCAN BLACK CASTOR OIL;;Le shampoing détoxifie nettoie et purifie le cuir chevelu grace à sont actif bio anti pelliculaire le bois de panama complété par les poudres de coco et bambou qui vont gommer et éliminer toutes les impuretés collées aux racines. Il contient également un actif naturel, le syricalm qui apaise les cuirs chevelu les plus irrités et fragilisés.;traitement-de-pointes-jamaican-black-castor-oil-p-image-266666-petite.png
ref0458;Strengthen Grow & Restore Styling Lotion - Jamaican Black Castor Oil Shea Moisture;;Shampoing Crème nettoyant Thermal Wonder ;strengthen-grow---restore-styling-lotion-jamaican-black-castor-oil-p-image-266662-petite.png
ref0459;Sérum de réparation cheveux et cuir chevelu Raw Shea Butter Shea Moisture;;Shampoing clarifiant détoxifiant sans sulfate pour cheveux afro, crépus, frisés ou bouclés. ;serum-de-reparation-cheveux-et-cuir-chevelu-raw-shea-butter-shea-moisture-p-image-266663-petite.png
ref0460;Raw Shea Butter Damage Repair Hair & Scalp Serum 59ml;;Voir les détails;raw-shea-butter-damage-repair-hair-scalp-serum-59ml-p-image-266656-petite.png
ref0461;Masque Réparateur Intense Ecstasy Hair Tea;; shampoing qui traite avec efficacité les pellicules sur cheveux afro et évitent les recidives;masque-reparateur-intense-ecstasy-hair-tea-p-image-260664-petite.png
ref0462;Deep Conditioning Treatment Jessicurl;;Voir les détails;deep-conditioning-treatment-jessicurl-p-image-260567-petite.png
ref0463;Huile Anti-Casse au Monoi-;;Shampoing Romarin & Noix de Coco Curls Unleashed;huile-anti-casse-au-monoi--p-image-261119-petite.png
ref0464;Masque Spray Multi-Soin Activilong Actiliss ;;Voir les détails;masque-spray-multi-soin-activilong-actiliss--p-image-260834-petite.png
ref0465;Eau Florale de Sauge Officinale WAAM;;Le shampooing Perfect Clean garantit un bon équilibre et nettoie les cheveux en douceur sans dessécher. Il convient aux cheveux naturels, traités chimiquement, bouclés, frisés, crépus, et même lisses.;eau-florale-de-sauge-officinale-waam-p-image-266545-petite.png
ref0466;Masque-soin Réparateur ACTIREPAIR;;Voir les détails;masque-soin-reparateur-actirepair-p-image-260017-petite.png
ref0467;Hair mayonnaise Ors;;le shampoing démêlant et hydratant pour enfant, il lave en douceur, démêle, prépare au coiffage et redéfinit les boucles des cheveux bouclés, frisés, métissés ou crépus naturels.;hair-mayonnaise--hair-mayonnaise-ors--hair-mayonnaise-ors-p-image-257923-petite.png
ref0468;Conditionneur Profond à l\'Huile d\'Olive;;Voir les détails;conditionneur-profond-a-l-huile-d-olive--apres-shampooing-hydratant-cheveux-fatigues-p-image-259972-petite.png
ref0469;Humecto de KeraCare ;;Sans Sulfates, Silicones, Parabene, ni huiles minérales, la formule ultra douce du Shampooing Reparative Hair Wash de la gamme Bluberry bliss de la marque CURLS a de nombreux ingrédients naturels. Conçu pour les cheveux naturellement bouclés, frisés, ondulés ou crépus, il lave en douceur hydrate les cheveux en profondeur et peut être utilisé tous les jours. Contenance : 240ml;humecto-de-keracare--p-image-260835-petite.png
ref0470;Bain Fleuri Les Délices d\'Azylis;;Lot de 6 Savons Dudu Osun Tropical Naturals;bain-fleuri-les-delices-d-azylis-p-image-264909-petite.png
ref0471;Shea Coco Monoi Oil Natural Serum Taliah Wajid;;Shampoing pour cheveux bouclés et métissés;shea-coco-monoi-oil-natural-serum-taliah-wajid-p-image-265862-petite.png
ref0472;Base Neutre pour Soin Capillaire Nourissant waam-;;Ses agents lavants doux nettoient en profondeur sans décaper. Sans hydratant gras, Gentle Lather Shampoo de Jessicurl n\'alourdit pas les cheveux. Les boucles sont propres, douces et bien définies.;base-neutre-pour-soin-capillaire-nourissant--p-image-266741-petite.png
ref0473;Soin Khadi aux Plantes Senna Cassia Naturel ;;Voir les détails;soin-khadi-aux-plantes-senna-cassia-naturel--p-image-263793-petite.png
ref0474;Masque Magic Réparation Intense SJR Paris;;Voir les détails;masque-magic-reparation-intense-sjr-paris-p-image-263599-petite.png
ref0475;Sérum Lissant Activilong ActiLiss;;Voir les détails;serum-lissant-activilong-actiliss-p-image-260025-petite.png
ref0476;As I Am Hydration Elation;;Au tournesol et à l\'huile de coco, ce shampooing ultra-hydratant sans sulfate enlève impuretés et résidus du cheveu et du cuir chevelu. Il rétablit le niveau naturel d\'hydratation du cheveu, redéfinit les boucles tout en leur redonnant une souplesse, un éclat et une brillance plus soutenus. ;as-i-am-hydration-elation-p-image-266816-petite.png
ref0477;Soin Après-shampooing Protéiné Macadamia et Kaolin La Kaz Naturelle;;Voir les détails;soin-apres-shampooing-proteine-macadamia-et-kaolin-la-kaz-naturelle-p-image-264318-petite.png
ref0478;Masque Capillaire EBENE ;;Voir les détails;masque-capillaire-ebene--p-image-260022-petite.png
ref0479;STOP BREAK Pure Keratine System Activilong Actiliss;;rassurance_distributeur_agree;stop-break--pure-keratine-system-activilong-actiliss-p-image-260180-petite.png
ref0480;Masque Repair Time (Nourrissant) 230ml Les Secrets de Loly;;rassurance_commande_avant_12h;masque-repair-time--nourrissant--230ml-p-image-257781-petite.png
ref0481;QUENCH My Thirst Crème Moisturiser root2tip;;Modes de paiement et d\'expédition;quench-my-thirst-creme-moisturiser-root2tip-p-image-263819-petite.png
ref0482;Cashmere Curls ;;Conditioner, laits, lotions;cashmere-curls------------p-image-259227-petite.png
ref0483;T444Z Hair Food Baume Capillaire;;Un lait soin sans rinçage super hydratant pour les cheveux en transition, secs ou abîmés. Il assouplit, donne souplesse, brillance et maniabilité aux cheveux qui seront si doux que vous ne résisterez pas à la tentation d\'y passer les doigts, encore et encore.;t444z-hair-food-baume-capillaire-p-image-267665-petite.png
ref0484;Masque Soin Sublimateur;;Le Leave-In de la gamme Raw Shea Butter est un après shampoing sans rinçage. Nourissant et démêlant, il laisse les cheveux nourris, brillants et faciles à coiffer.;masque-soin-sublimateur-p-image-260901-petite.png
ref0485;Spray Hydratant Cocktail Curl Reamedy 350ml Les Secrets de Loly;;Le lait Jamaican Black Castor Oil Strenghten, Grow and Restore Leave-In Conditioner nourrit, hydrate et donne de l\'élasticité. Les cheveux sont plus résistants, souples et plus faciles à démêler. \r\nUn excellent après-shampooing sans rinçage pour cheveux naturels crépus ou, traités chimiquement.;spray-hydratant-cocktail-curl-reamedy-350ml-p-image-258700-petite.png
ref0486;Modes de paiement et d\'expédition;;Lotion Coiffante Hydratante Olive Oil. Coiffage et soin des cheveux secs et sensiblisés, protége, adoucit le cuir chevelu et prévient l\'apparition des fourches.;modes-de-paiement-et-d-expedition-image-265840-moyenne.png
ref0487;Axxessoires cheveux;;shampooing cheveux crépus;accessoires-cheveux-image-264086-moyenne.jpg
ref0488;Bonnet Auto-Chauffant;;shampoing KeraCare sans sulfate, nettoie, démêle, et assouplit avec efficacité;bonnet-auto-chauffant-p-image-257612-petite.png
ref0489;Hair Therapy Casque chauffant sans fil;;Voir les détails;hair-therapy-casque-chauffant-sans-fil-p-image-259940-petite.png
ref0490;Turban Lisse absorbant;;Un shampoing à la texture crèmeuse douce pour nettoyer sans irriter ni dessécher les cheveux les plus secs et fragiles, hydratation en profondeur des cheveux.;turban-lisse-absorbant-p-image-264497-petite.png
ref0491;Serviette Microfibre Nid d\'abeille pour Cheveux;;Le Shampoing Curl and Shine à base d\'hibiscus démêle, hydrate et définit les boucles en restaurant la fibre capillaire et la brillance. L\'huile de Coco nourrit en profondeur, les protéines de soie renforcent, l\'huile de Neem laisse le cheveu sain et brillant.;serviette-microfibre-nid-d-abeille-pour-cheveux-p-image-263833-petite.png
ref0492;Serviette Perfectrice de Boucles;;Shampooing Bio à l\'huile de Moringa, dès 3 ans. pour les cheveux secs à très secs ;serviette-perfectrice-de-boucles-p-image-264270-petite.png
ref0493;Serviettes pour boucles Bleu Vert;;Shampooing doux hydratant et relaxant. réhydrate et assouplit la fibre capillaire des cheveux frisés, secs à très secs, crépus et indisciplinés. ;serviettes-pour-boucles-bleu-vert-p-image-268159-petite.png
ref0494;Lisseur Céramique Professionnel;;Voir les détails;lisseur-cheveux-crepus--lisseur-cheveux-afro--lisser-cheveux-afro--lissage-de-cheveux-p-image-259278-petite.png
ref0495;Bonnet en Satin pour Cheveux;;Shampooing solide au Karité Equitable ;foulard-satin-cheveux-crepus--satin-pour-cheveux-p-image-260101-petite.png
ref0496;Echarpe Stay On Satin;;Voir les détails;satin-pour-cheveux-afro--foulard-satin-p-image-259962-petite.png
ref0497;Bonnet de Nuit Stay On Satin;;Shampooing Activateur de Boucles ACTICURL;bonnet-satin--bonnet-satin-nuit--bonnet-satin-cheveux-p-image-259963-petite.png
ref0498;Foulard en Satin;;Voir les détails;foulard-en-satin-pour-cheveux-afro--satin-pour-cheveux-p-image-260115-petite.png
ref0499;Bonnet Satin Extra Large;;Shampooing conditionneur à l\'Aloé, hydratant et protecteur, et à la fleur d\' Hibiscus, qui hydrate, renforce et assainit. Une texture crème qui ne mousse pas mais lave en douceur. Laisse les cheveux faciles à démêler, leur apporte un toucher soyeux et une belle brillance même sans après-shampoing !;bonnet-satin-pour-dormir--bonnet-satin-pour-cheveux--p-image-260099-petite.png
ref0500;Bonnet satin Extra Large à l\'Huile d\'Argan;;Voir les détails;bonnet-satin-extra-large-a-l-huile-d-argan-p-image-263753-petite.png
ref0501;Foulard Tie Up Wrap en satin;;Nutrition et douceur garanties avec ce Shampooing Fortifiant Actiforce qui nettoie le cuir chevelu en doucuer et le libère des impuretés tout en fortifiant les longueurs. 98% d\'origine naturelle, sans paraben, silicone, ni sulfate.;foulard-tie-up-wrap-en-satin-p-image-260116-petite.png
ref0502;Bonnet satin rond;;Hair Cleansing Cream de Jessicurl est un shampooing crémeux qui mousse peu mais nettoie et assouplit efficacement les textures épaisses, ultra sèches et les cheveux colorés.;satin-pour-cheveux-crepus-et-frises--bonnet-satin-noir-p-image-259964-petite.png
ref0503;Turban magique Anti-Casse;;Voir les détails;turban-magique-anti-casse-p-image-267562-petite.png
ref0504;Taie d\'oreiller en satin ;;Voir les détails;taie-oreiller-satin--taie-d-oreiller-en-satin--oreiller-satin-cheveux--taie-satin--p-image-258735-petite.png
ref0505;Brosse à cheveux plastique ronde;;Extrêmement doux et sans aucun apport chimique, le savon noir African Black Soap Aviela s\'utilise sur la peau et sur les cheveux. Purifiant et antiseptique il préserve la jeunesse de la peau et laisse le teint lumineux.;brosse-a-picots-les-trouvailles-de-diouda-p-image-260480-petite.png
ref0506;Nettoie peigne et brosse 115mm ;;Shampooing Crème au Karité Equitable La Kaz Naturelle;nettoie-peigne-et-brosse-115mm----p-image-257659-petite.png
ref0507;Peigne à Queue;;Voir les détails;peigne-a-queue-soin-cheveux-cheveux-afro--crepus-naturels-coiffage-et-accessoires-p-image-258269-petite.png
ref0508;Peigne spécial Streak ;;Shampooing sec idéal pour tresses, vanilles ou locks. ;peigne-special-streak--p-image-257517-petite.png
ref0509;Brosse à créper;;Voir les détails;brosse-a-creper-p-image-264035-petite.png
ref0510;Peigne Afro;;Voir les détails;peigne-afro-p-image-260474-petite.png
ref0511;Peigne Fourchette Double Dent;;Co-Wash Crème lavante douce ACTICURL;peigne-fourchette-double-dent-p-image-259812-petite.png
ref0512;Peigne 3 Rangs Denman Noir ;;Voir les détails;peigne-3-rangs-denman-noir--p-image-265358-petite.png
ref0513;brosse démêlage sept rangs;;La Crème lavante douce d\'ACTIFORCE élimine les impuretés du cuir chevelu tout en douceur et procure un boost aux protéines végétales sans alourdir la chevelure. Grâce à sa texture non moussante et extra-douce, les noeuds sont limités et les cheveux démêlés pour favoriser la formation de belles boucles.;brosse-demelage-sept-rangs-p-image-259813-petite.png
ref0514;Démêleur de douche;;Shampooing Crème à l\'Aloe. Les cheveux sont protégés, nourris et revitalisés. Particulièrement adapté aux cheveux frisés, secs ou crépus. ;demeleur-de-douche-p-image-259815-petite.png
ref0515;Peigne de démêlage avec picots incurvés ;;shampoing clarifiant organic root stimulator à utiliser en alternance. Stimulant et revitalisant. Il élimine les résidus chimiques accumulés. Les pores obstrués se libèrent. il est adapté aux cheveux secs et défrisés;peigne-de-demelage-avec-picots-incurves--p-image-264062-petite.png
ref0516;Brosse de massage Denman;;Voir les détails;brosse-de-massage-denman-p-image-265354-petite.png
ref0517;Eponge de coiffage Magic Twist à picots;;Voir les détails;eponge-de-coiffage-magic-twist-a-picots-p-image-266614-petite.png
ref0518;Eponge de coiffage Magic Twist incurvée;;Shampoing Magic SJR;eponge-de-coiffage-magic-twist-incurvee-p-image-266613-petite.png
ref0519;Peigne en ébonite HERCULES 5 pouces;;Voir les détails;peigne-en-ebonite-hercules-5-pouces-p-image-265357-petite.png
